OrderID,Date,Time,Location,Weather,OrderType,Price,DeliveryTime_min,IsDelayed,Rating
2193,2025-02-26,14:58,Shymkent,Clear,Burgers,12.05,46,1,2
2194,2025-01-12,09:13,Astana,Cloudy,Sushi,18.52,42,0,2
2195,2025-02-09,15:20,Shymkent,Snow,Burgers,7.51,48,1,5
2196,2025-02-17,16:33,Atyrau,Clear,Burgers,21.82,57,1,3
2197,2025-03-11,14:46,Karaganda,Clear,Sushi,13.02,69,1,3
2198,2025-03-30,20:26,Atyrau,Clear,Sushi,11.73,21,0,5
2199,2025-01-20,18:29,Shymkent,Clear,Burgers,8.41,23,0,3
2200,2025-03-28,14:27,Karaganda,Cloudy,Sushi,7.79,50,1,3
2201,2025-02-25,08:13,Shymkent,Clear,Desserts,8.98,17,0,2
2202,2025-04-05,16:00,Astana,Clear,Burgers,9.67,17,0,2
2203,2025-02-28,13:01,Astana,Rain,Salads,20.13,81,1,5
2204,2025-01-19,13:11,Shymkent,Clear,Salads,13.22,24,0,5
2205,2025-04-19,14:14,Astana,Rain,Sushi,19.33,109,1,4
2206,2025-03-15,13:37,Astana,Clear,Pizza,17.16,22,0,2
2207,2025-03-30,21:20,Karaganda,Cloudy,Burgers,19.59,55,1,1
2208,2025-04-27,17:49,Almaty,Cloudy,Burgers,14.76,62,1,4
2209,2025-04-14,17:00,Karaganda,Cloudy,Salads,13.59,83,1,5
2210,2025-04-24,21:12,Almaty,Clear,Salads,19.51,76,1,2
2211,2025-02-04,18:25,Karaganda,Clear,Salads,19.1,80,1,3
2212,2025-04-13,18:45,Shymkent,Clear,Sushi,24.59,44,0,4
2213,2025-02-23,14:20,Karaganda,Cloudy,Salads,24.01,51,1,2
2214,2025-05-01,15:29,Shymkent,Cloudy,Pizza,24.47,46,1,2
2215,2025-02-14,22:39,Astana,Cloudy,Pizza,9.76,67,1,3
2216,2025-01-14,16:38,Astana,Clear,Pizza,16.22,15,0,3
2217,2025-03-14,09:58,Karaganda,Snow,Pizza,15.31,109,1,5
2218,2025-02-02,21:54,Astana,Cloudy,Desserts,18.94,20,0,4
2219,2025-03-30,21:58,Atyrau,Rain,Pizza,8.85,40,0,2
2220,2025-01-13,21:18,Karaganda,Snow,Salads,4.3,84,1,3
2221,2025-01-19,17:05,Shymkent,Rain,Sushi,20.34,42,0,4
2222,2025-03-14,12:25,Shymkent,Rain,Desserts,13.03,58,1,1
2223,2025-01-29,13:22,Astana,Clear,Desserts,13.07,64,1,1
2224,2025-04-13,20:21,Shymkent,Rain,Pizza,5.13,73,1,3
2225,2025-03-17,15:00,Shymkent,Clear,Pizza,7.21,50,1,3
2226,2025-04-09,20:32,Atyrau,Clear,Salads,18.71,81,1,2
2227,2025-03-08,10:56,Shymkent,Snow,Salads,6.54,120,1,2
2228,2025-01-07,17:03,Shymkent,Clear,Salads,15.4,47,1,1
2229,2025-01-01,22:06,Karaganda,Cloudy,Pizza,21.11,32,0,4
2230,2025-04-09,12:48,Shymkent,Cloudy,Sushi,16.01,47,1,5
2231,2025-04-05,22:19,Atyrau,Clear,Pizza,5.99,79,1,4
2232,2025-02-28,12:38,Atyrau,Rain,Burgers,17.43,32,0,3
2233,2025-05-01,14:53,Almaty,Clear,Salads,16.28,40,0,4
2234,2025-01-19,14:34,Karaganda,Snow,Desserts,10.92,46,1,5
2235,2025-04-23,16:08,Shymkent,Cloudy,Burgers,17.65,69,1,1
2236,2025-01-26,10:47,Karaganda,Clear,Salads,8.72,19,0,5
2237,2025-01-16,09:44,Karaganda,Clear,Desserts,18.16,33,0,4
2238,2025-03-31,13:26,Shymkent,Clear,Salads,11.67,52,1,4
2239,2025-03-28,13:49,Atyrau,Cloudy,Burgers,20.02,15,0,2
2240,2025-05-01,18:08,Almaty,Rain,Sushi,16.52,91,1,3
2241,2025-03-21,17:01,Karaganda,Rain,Burgers,21.83,104,1,4
2242,2025-04-15,15:33,Almaty,Snow,Burgers,4.23,62,1,4
2243,2025-01-04,11:38,Atyrau,Rain,Burgers,20.59,91,1,1
2244,2025-01-21,13:47,Almaty,Cloudy,Salads,14.62,33,0,5
2245,2025-02-26,12:06,Almaty,Clear,Sushi,19.69,22,0,4
2246,2025-03-03,18:17,Shymkent,Rain,Desserts,10.29,54,1,2
2247,2025-04-13,12:26,Karaganda,Clear,Pizza,4.75,53,1,4
2248,2025-03-15,13:58,Karaganda,Clear,Salads,6.73,51,1,5
2249,2025-01-01,11:42,Karaganda,Rain,Desserts,10.35,44,0,2
2250,2025-04-28,10:03,Karaganda,Clear,Desserts,19.12,84,1,4
2251,2025-01-15,08:44,Astana,Cloudy,Salads,13.4,17,0,4
2252,2025-02-25,11:59,Karaganda,Cloudy,Salads,5.46,78,1,1
2253,2025-05-01,11:03,Almaty,Clear,Desserts,8.56,68,1,1
2254,2025-02-01,09:43,Karaganda,Cloudy,Sushi,17.58,29,0,5
2255,2025-03-31,22:28,Astana,Clear,Salads,15.06,56,1,2
2256,2025-03-24,20:06,Karaganda,Clear,Pizza,4.5,52,1,1
2257,2025-04-04,08:18,Karaganda,Clear,Burgers,23.35,16,0,4
2258,2025-02-03,12:57,Almaty,Snow,Salads,23.09,76,1,1
2259,2025-04-04,18:08,Karaganda,Clear,Desserts,6.46,77,1,5
2260,2025-03-17,10:45,Almaty,Rain,Salads,12.04,113,1,2
2261,2025-01-01,22:44,Atyrau,Clear,Salads,4.05,77,1,1
2262,2025-02-21,16:57,Astana,Cloudy,Pizza,17.87,39,0,3
2263,2025-02-24,08:44,Atyrau,Clear,Burgers,8.3,74,1,1
2264,2025-02-26,11:19,Shymkent,Cloudy,Pizza,16.74,24,0,1
2265,2025-01-16,08:33,Astana,Clear,Pizza,14.19,26,0,1
2266,2025-04-30,10:40,Shymkent,Cloudy,Sushi,13.0,59,1,1
2267,2025-03-27,17:36,Astana,Clear,Salads,4.39,33,0,5
2268,2025-03-08,13:33,Almaty,Cloudy,Desserts,17.31,19,0,5
2269,2025-04-10,12:45,Karaganda,Clear,Pizza,23.78,46,1,5
2270,2025-04-22,21:38,Shymkent,Clear,Burgers,10.71,25,0,5
2271,2025-02-18,21:04,Karaganda,Clear,Salads,20.92,17,0,1
2272,2025-02-08,18:08,Shymkent,Clear,Desserts,7.03,40,0,5
2273,2025-01-24,11:38,Karaganda,Clear,Sushi,11.62,82,1,2
2274,2025-03-20,12:21,Shymkent,Clear,Burgers,11.09,18,0,4
2275,2025-01-05,12:56,Karaganda,Rain,Desserts,17.99,109,1,4
2276,2025-04-02,18:20,Shymkent,Clear,Burgers,16.79,57,1,5
2277,2025-04-27,21:48,Astana,Cloudy,Desserts,15.16,42,0,2
2278,2025-04-16,11:14,Shymkent,Clear,Pizza,18.08,86,1,5
2279,2025-02-20,19:53,Almaty,Cloudy,Desserts,22.7,30,0,5
2280,2025-01-12,09:21,Almaty,Cloudy,Salads,18.77,47,1,2
2281,2025-02-15,19:30,Karaganda,Snow,Sushi,5.93,118,1,2
2282,2025-03-16,09:05,Astana,Clear,Sushi,24.28,18,0,4
2283,2025-04-08,22:54,Shymkent,Clear,Sushi,8.03,87,1,4
2284,2025-04-22,10:08,Atyrau,Clear,Desserts,24.75,16,0,4
2285,2025-03-04,10:27,Almaty,Clear,Salads,16.76,68,1,1
2286,2025-01-18,12:19,Shymkent,Rain,Salads,23.27,27,0,4
2287,2025-04-28,22:24,Almaty,Rain,Salads,10.47,44,0,1
2288,2025-02-07,08:21,Astana,Rain,Sushi,7.96,85,1,3
2289,2025-02-20,20:01,Atyrau,Clear,Desserts,11.52,21,0,4
2290,2025-01-28,13:06,Atyrau,Cloudy,Pizza,24.1,48,1,4
2291,2025-04-21,10:33,Astana,Rain,Sushi,24.87,66,1,3
2292,2025-04-13,17:47,Karaganda,Clear,Burgers,20.4,65,1,1
2293,2025-01-08,10:21,Astana,Rain,Burgers,16.85,113,1,2
2294,2025-01-17,14:40,Karaganda,Clear,Sushi,23.79,45,0,3
2295,2025-03-28,19:50,Astana,Rain,Desserts,4.94,72,1,5
2296,2025-03-28,09:45,Almaty,Rain,Pizza,8.42,117,1,1
2297,2025-03-05,16:26,Astana,Clear,Salads,5.75,79,1,4
2298,2025-04-08,22:20,Shymkent,Clear,Burgers,16.48,68,1,2
2299,2025-03-17,16:32,Atyrau,Clear,Pizza,16.83,54,1,1
2300,2025-03-29,12:08,Almaty,Clear,Sushi,8.71,42,0,2
2301,2025-01-20,17:16,Atyrau,Clear,Desserts,7.97,63,1,4
2302,2025-01-07,19:51,Atyrau,Rain,Desserts,8.08,63,1,4
2303,2025-01-24,18:30,Almaty,Clear,Salads,6.32,66,1,3
2304,2025-02-25,13:15,Karaganda,Clear,Salads,5.0,66,1,1
2305,2025-03-28,11:16,Shymkent,Clear,Desserts,17.93,51,1,5
2306,2025-03-25,20:50,Astana,Clear,Burgers,13.05,74,1,1
2307,2025-02-02,11:41,Atyrau,Rain,Sushi,8.89,59,1,2
2308,2025-02-14,10:29,Shymkent,Cloudy,Burgers,10.89,42,0,2
2309,2025-01-08,19:01,Astana,Clear,Burgers,9.07,33,0,3
2310,2025-03-06,08:10,Almaty,Clear,Salads,11.7,48,1,4
2311,2025-03-13,13:17,Atyrau,Cloudy,Salads,16.96,16,0,3
2312,2025-02-26,22:52,Shymkent,Cloudy,Desserts,17.96,71,1,3
2313,2025-04-16,22:03,Shymkent,Clear,Pizza,20.29,29,0,5
2314,2025-04-20,10:01,Almaty,Rain,Pizza,5.17,25,0,4
2315,2025-01-03,09:22,Almaty,Clear,Pizza,24.28,25,0,5
2316,2025-02-18,21:10,Shymkent,Cloudy,Salads,5.98,73,1,4
2317,2025-03-15,09:59,Shymkent,Snow,Desserts,24.58,102,1,4
2318,2025-04-19,09:41,Astana,Clear,Pizza,15.59,51,1,3
2319,2025-05-01,21:00,Atyrau,Snow,Salads,9.97,94,1,2
2320,2025-03-17,13:35,Shymkent,Cloudy,Salads,18.09,79,1,3
2321,2025-03-18,13:08,Atyrau,Cloudy,Salads,11.68,19,0,4
2322,2025-01-22,09:21,Atyrau,Cloudy,Pizza,4.21,71,1,4
2323,2025-03-15,21:15,Almaty,Rain,Burgers,17.78,81,1,5
2324,2025-04-11,15:29,Astana,Cloudy,Pizza,7.22,53,1,1
2325,2025-02-23,20:08,Almaty,Rain,Salads,15.95,82,1,3
2326,2025-01-10,16:34,Almaty,Clear,Desserts,19.38,31,0,4
2327,2025-01-09,13:06,Almaty,Rain,Sushi,13.44,46,1,5
2328,2025-01-05,16:23,Atyrau,Rain,Sushi,4.1,85,1,4
2329,2025-03-09,16:44,Karaganda,Rain,Sushi,7.75,83,1,4
2330,2025-03-10,15:27,Shymkent,Snow,Salads,16.74,60,1,2
2331,2025-01-29,09:37,Atyrau,Cloudy,Pizza,10.64,55,1,3
2332,2025-01-05,20:43,Karaganda,Clear,Desserts,7.64,85,1,1
2333,2025-03-11,11:37,Shymkent,Rain,Sushi,18.06,68,1,4
2334,2025-01-28,14:54,Astana,Cloudy,Desserts,5.77,60,1,3
2335,2025-04-17,12:51,Almaty,Clear,Sushi,17.73,84,1,3
2336,2025-03-03,11:36,Shymkent,Clear,Desserts,10.02,74,1,1
2337,2025-01-21,10:38,Karaganda,Rain,Pizza,5.99,77,1,5
2338,2025-03-31,08:16,Astana,Cloudy,Desserts,12.97,46,1,1
2339,2025-04-19,18:26,Shymkent,Clear,Salads,24.45,23,0,4
2340,2025-01-02,14:38,Almaty,Clear,Sushi,10.43,83,1,3
2341,2025-03-31,10:38,Atyrau,Rain,Burgers,4.19,57,1,1
2342,2025-04-01,21:24,Karaganda,Clear,Burgers,10.6,54,1,2
2343,2025-02-05,12:26,Astana,Cloudy,Burgers,15.35,15,0,1
2344,2025-04-04,10:57,Karaganda,Snow,Burgers,24.21,107,1,1
2345,2025-04-27,10:28,Astana,Clear,Sushi,14.99,18,0,1
2346,2025-03-08,10:53,Atyrau,Cloudy,Burgers,8.42,63,1,3
2347,2025-01-20,13:43,Astana,Clear,Desserts,24.94,33,0,3
2348,2025-03-25,15:02,Almaty,Clear,Burgers,6.17,66,1,3
2349,2025-01-30,22:49,Astana,Snow,Salads,10.85,59,1,1
2350,2025-01-07,17:37,Karaganda,Cloudy,Salads,16.22,23,0,3
2351,2025-04-19,16:03,Almaty,Rain,Desserts,7.21,32,0,4
2352,2025-03-08,12:32,Karaganda,Clear,Burgers,24.08,72,1,5
2353,2025-04-10,15:20,Atyrau,Clear,Salads,23.29,19,0,2
2354,2025-04-27,18:41,Almaty,Rain,Desserts,4.58,86,1,5
2355,2025-04-22,10:57,Almaty,Clear,Salads,24.2,62,1,1
2356,2025-04-30,18:58,Atyrau,Clear,Desserts,6.26,40,0,2
2357,2025-03-06,18:41,Karaganda,Cloudy,Salads,13.01,77,1,4
2358,2025-03-19,15:30,Astana,Rain,Desserts,20.41,87,1,4
2359,2025-03-31,08:52,Shymkent,Snow,Pizza,12.43,101,1,3
2360,2025-04-07,20:15,Astana,Rain,Pizza,13.47,54,1,3
2361,2025-01-02,19:29,Almaty,Rain,Pizza,24.6,62,1,4
2362,2025-02-24,11:55,Karaganda,Clear,Salads,24.87,82,1,2
2363,2025-02-12,09:36,Karaganda,Clear,Sushi,20.9,35,0,3
2364,2025-03-09,16:06,Shymkent,Cloudy,Pizza,10.71,59,1,3
2365,2025-01-20,19:25,Karaganda,Clear,Burgers,15.22,53,1,5
2366,2025-04-25,21:52,Karaganda,Cloudy,Burgers,11.48,89,1,5
2367,2025-04-02,22:14,Shymkent,Rain,Salads,5.76,56,1,3
2368,2025-02-15,12:43,Astana,Cloudy,Desserts,11.1,52,1,1
2369,2025-04-06,14:52,Shymkent,Cloudy,Desserts,15.27,67,1,2
2370,2025-03-13,08:05,Shymkent,Rain,Sushi,6.03,94,1,4
2371,2025-03-06,11:49,Shymkent,Clear,Burgers,21.67,64,1,5
2372,2025-03-02,20:27,Almaty,Clear,Desserts,24.07,57,1,3
2373,2025-03-14,08:40,Shymkent,Clear,Burgers,20.94,30,0,5
2374,2025-01-02,12:40,Atyrau,Clear,Desserts,24.54,29,0,3
2375,2025-01-15,17:31,Karaganda,Clear,Sushi,11.15,22,0,1
2376,2025-01-24,17:35,Shymkent,Clear,Salads,9.03,55,1,1
2377,2025-03-12,16:18,Karaganda,Cloudy,Burgers,23.06,44,0,4
2378,2025-02-06,16:22,Atyrau,Clear,Desserts,16.96,25,0,4
2379,2025-01-09,16:36,Karaganda,Rain,Sushi,22.01,84,1,5
2380,2025-02-17,14:05,Almaty,Rain,Desserts,19.47,80,1,5
2381,2025-02-19,14:24,Karaganda,Rain,Burgers,5.73,114,1,4
2382,2025-01-12,20:57,Karaganda,Clear,Desserts,19.65,20,0,4
2383,2025-01-09,09:37,Atyrau,Snow,Sushi,15.21,118,1,3
2384,2025-01-31,15:40,Atyrau,Cloudy,Sushi,22.79,62,1,4
2385,2025-04-27,12:26,Shymkent,Clear,Desserts,20.23,82,1,2
2386,2025-03-31,20:29,Atyrau,Snow,Desserts,14.74,43,0,4
2387,2025-04-04,21:19,Atyrau,Cloudy,Sushi,18.17,48,1,3
2388,2025-01-24,11:01,Karaganda,Rain,Pizza,23.51,58,1,1
2389,2025-02-24,16:42,Atyrau,Clear,Burgers,5.35,89,1,2
2390,2025-03-21,20:46,Astana,Rain,Desserts,6.78,38,0,1
2391,2025-04-25,22:16,Almaty,Clear,Sushi,18.51,46,1,5
2392,2025-04-28,09:14,Karaganda,Rain,Desserts,9.4,98,1,2
2393,2025-02-11,15:57,Astana,Clear,Burgers,8.6,90,1,5
2394,2025-03-03,16:37,Astana,Clear,Burgers,14.22,52,1,4
2395,2025-04-12,21:01,Atyrau,Cloudy,Pizza,10.13,47,1,4
2396,2025-01-25,17:48,Atyrau,Snow,Pizza,24.95,102,1,2
2397,2025-01-18,20:20,Shymkent,Rain,Burgers,10.39,97,1,5
2398,2025-04-15,22:27,Shymkent,Cloudy,Salads,10.8,47,1,4
2399,2025-01-28,18:58,Almaty,Clear,Desserts,8.98,58,1,4
2400,2025-01-28,20:04,Atyrau,Rain,Burgers,16.93,28,0,4
2401,2025-01-06,18:15,Almaty,Cloudy,Salads,21.77,43,0,5
2402,2025-03-30,12:26,Shymkent,Clear,Desserts,20.53,85,1,5
2403,2025-03-19,13:16,Astana,Clear,Burgers,16.75,34,0,5
2404,2025-03-04,21:23,Karaganda,Clear,Salads,4.96,20,0,1
2405,2025-01-03,14:51,Karaganda,Clear,Pizza,17.38,64,1,4
2406,2025-02-10,22:32,Karaganda,Cloudy,Burgers,8.17,15,0,3
2407,2025-03-11,19:14,Karaganda,Clear,Pizza,24.69,53,1,4
2408,2025-05-01,12:47,Almaty,Snow,Desserts,23.11,79,1,3
2409,2025-02-01,12:09,Karaganda,Clear,Salads,20.96,50,1,3
2410,2025-04-29,15:23,Almaty,Cloudy,Sushi,7.83,83,1,1
2411,2025-03-10,15:00,Karaganda,Rain,Sushi,13.64,71,1,3
2412,2025-01-16,12:40,Astana,Clear,Salads,17.5,51,1,5
2413,2025-02-02,13:35,Shymkent,Cloudy,Desserts,24.31,81,1,1
2414,2025-03-27,22:55,Astana,Clear,Sushi,6.56,36,0,1
2415,2025-03-21,22:03,Shymkent,Clear,Pizza,24.75,64,1,1
2416,2025-03-18,08:01,Karaganda,Clear,Burgers,11.74,60,1,2
2417,2025-01-08,13:33,Almaty,Clear,Sushi,22.26,60,1,3
2418,2025-01-13,22:17,Karaganda,Clear,Sushi,15.9,60,1,1
2419,2025-01-28,18:05,Shymkent,Clear,Pizza,7.47,35,0,4
2420,2025-02-03,08:06,Almaty,Clear,Pizza,23.82,32,0,5
2421,2025-02-19,12:14,Karaganda,Clear,Salads,24.79,67,1,4
2422,2025-04-02,10:52,Almaty,Cloudy,Desserts,9.04,79,1,1
2423,2025-04-05,18:37,Almaty,Cloudy,Desserts,16.52,77,1,2
2424,2025-03-25,09:15,Almaty,Clear,Salads,7.28,76,1,5
2425,2025-02-14,20:19,Astana,Clear,Sushi,10.77,31,0,4
2426,2025-02-13,22:06,Astana,Cloudy,Pizza,24.47,83,1,3
2427,2025-01-06,13:36,Astana,Rain,Salads,12.96,60,1,3
2428,2025-03-27,12:25,Astana,Clear,Pizza,19.26,81,1,2
2429,2025-03-29,18:49,Almaty,Clear,Salads,5.85,36,0,1
2430,2025-03-29,18:09,Atyrau,Clear,Salads,19.96,69,1,2
2431,2025-04-24,15:48,Almaty,Cloudy,Desserts,15.57,90,1,5
2432,2025-02-05,11:23,Almaty,Clear,Salads,24.41,89,1,5
2433,2025-02-12,13:14,Almaty,Clear,Pizza,10.95,36,0,5
2434,2025-03-27,08:40,Astana,Rain,Burgers,6.51,36,0,3
2435,2025-02-28,18:49,Almaty,Cloudy,Burgers,6.84,42,0,2
2436,2025-03-12,22:16,Almaty,Clear,Desserts,9.31,39,0,1
2437,2025-03-07,16:57,Shymkent,Cloudy,Burgers,10.82,80,1,4
2438,2025-03-08,19:30,Almaty,Cloudy,Sushi,4.3,24,0,3
2439,2025-02-17,08:18,Atyrau,Clear,Sushi,20.47,31,0,4
2440,2025-03-04,11:31,Karaganda,Clear,Burgers,12.68,36,0,4
2441,2025-01-09,20:18,Karaganda,Cloudy,Burgers,10.42,49,1,5
2442,2025-04-09,13:33,Astana,Clear,Burgers,18.35,48,1,1
2443,2025-01-08,13:10,Atyrau,Cloudy,Sushi,11.13,33,0,2
2444,2025-01-22,15:30,Almaty,Clear,Burgers,17.67,79,1,1
2445,2025-04-14,16:23,Shymkent,Clear,Salads,23.35,18,0,1
2446,2025-05-01,15:29,Karaganda,Rain,Pizza,23.36,98,1,4
2447,2025-02-11,10:07,Karaganda,Rain,Burgers,17.53,99,1,4
2448,2025-04-30,10:55,Atyrau,Clear,Salads,24.69,60,1,3
2449,2025-03-11,16:51,Atyrau,Clear,Pizza,23.69,30,0,2
2450,2025-01-29,21:52,Astana,Clear,Salads,7.63,75,1,2
2451,2025-04-03,11:14,Almaty,Clear,Salads,9.6,33,0,2
2452,2025-03-12,17:42,Shymkent,Rain,Pizza,4.14,60,1,1
2453,2025-03-20,13:37,Atyrau,Rain,Pizza,18.83,43,0,3
2454,2025-01-25,20:14,Karaganda,Clear,Desserts,4.62,31,0,2
2455,2025-02-20,10:24,Almaty,Cloudy,Sushi,16.64,40,0,5
2456,2025-02-25,09:11,Shymkent,Snow,Sushi,22.13,64,1,3
2457,2025-02-18,09:01,Shymkent,Rain,Pizza,19.3,39,0,1
2458,2025-02-12,12:21,Karaganda,Clear,Sushi,6.61,68,1,3
2459,2025-03-26,16:10,Shymkent,Clear,Pizza,18.44,21,0,2
2460,2025-04-08,10:07,Shymkent,Snow,Pizza,8.64,44,0,3
2461,2025-03-11,16:55,Astana,Cloudy,Pizza,13.95,30,0,2
2462,2025-02-25,20:18,Atyrau,Rain,Salads,12.25,63,1,2
2463,2025-01-07,13:33,Atyrau,Clear,Burgers,9.13,46,1,4
2464,2025-01-24,21:09,Almaty,Cloudy,Pizza,17.77,82,1,4
2465,2025-04-04,20:39,Atyrau,Cloudy,Desserts,10.75,86,1,5
2466,2025-03-02,13:16,Karaganda,Cloudy,Sushi,5.19,40,0,4
2467,2025-04-07,11:29,Shymkent,Cloudy,Sushi,20.03,43,0,5
2468,2025-03-23,20:27,Atyrau,Clear,Sushi,17.58,80,1,2
2469,2025-02-01,11:45,Astana,Clear,Sushi,16.17,48,1,5
2470,2025-02-01,12:48,Atyrau,Cloudy,Salads,23.79,67,1,5
2471,2025-01-15,14:23,Astana,Clear,Salads,22.65,65,1,3
2472,2025-02-21,12:13,Atyrau,Snow,Salads,11.38,46,1,1
2473,2025-03-07,19:09,Astana,Clear,Sushi,18.96,22,0,2
2474,2025-01-11,21:10,Shymkent,Clear,Pizza,17.8,71,1,4
2475,2025-04-10,12:23,Shymkent,Clear,Desserts,15.39,63,1,2
2476,2025-02-13,08:33,Karaganda,Clear,Pizza,10.17,34,0,4
2477,2025-01-10,14:24,Atyrau,Clear,Sushi,15.7,20,0,1
2478,2025-02-19,15:03,Atyrau,Snow,Sushi,23.31,28,0,1
2479,2025-03-07,22:01,Shymkent,Snow,Burgers,24.09,40,0,5
2480,2025-02-26,18:20,Astana,Clear,Pizza,18.97,63,1,2
2481,2025-04-16,14:12,Almaty,Snow,Salads,5.61,89,1,2
2482,2025-03-02,19:50,Atyrau,Snow,Salads,12.41,110,1,2
2483,2025-01-23,16:58,Atyrau,Clear,Sushi,9.36,24,0,3
2484,2025-01-22,08:10,Astana,Snow,Pizza,12.26,73,1,4
2485,2025-01-30,16:29,Astana,Rain,Desserts,4.15,95,1,4
2486,2025-01-02,17:28,Almaty,Cloudy,Desserts,5.46,89,1,1
2487,2025-03-31,10:23,Astana,Clear,Desserts,19.36,86,1,4
2488,2025-04-19,20:39,Atyrau,Rain,Salads,20.75,33,0,3
2489,2025-02-19,16:38,Almaty,Clear,Burgers,23.7,77,1,4
2490,2025-01-19,22:13,Astana,Rain,Sushi,5.19,42,0,3
2491,2025-01-24,12:02,Karaganda,Clear,Salads,4.97,63,1,4
2492,2025-04-14,18:50,Astana,Rain,Salads,17.4,28,0,3
2493,2025-04-08,19:53,Atyrau,Clear,Salads,12.64,90,1,1
2494,2025-01-29,17:53,Shymkent,Cloudy,Desserts,14.35,38,0,1
2495,2025-03-10,12:37,Atyrau,Cloudy,Sushi,20.59,24,0,4
2496,2025-03-23,18:15,Karaganda,Cloudy,Sushi,15.84,83,1,3
2497,2025-01-25,16:52,Atyrau,Clear,Desserts,20.86,32,0,1
2498,2025-02-16,14:08,Atyrau,Clear,Sushi,16.64,52,1,2
2499,2025-01-21,15:31,Almaty,Clear,Desserts,23.15,76,1,3
2500,2025-04-03,10:20,Almaty,Snow,Desserts,6.45,62,1,2
